series_id	year	period	value	footnote_codes
CUURA300AA0      	2003	M12	       289.2	          
CUURA300AA0      	2003	M13	       289.0	          
CUURA300AA0      	2004	M01	       290.2	          
CUURA300AA0      	2004	M02	       291.8	          
CUURA300AA0      	2004	M03	       293.4	          
CUURA300AA0      	2004	M04	       294.7	          
CUURA300AA0      	2004	M05	       296.1	          
CUURA300AA0      	2004	M06	       297.5	          
CUURA300AA0      	2004	M07	       296.5	          
CUURA300AA0      	2004	M08	       296.6	          
CUURA300AA0      	2004	M09	       297.0	          
CUURA300AA0      	2004	M10	       298.6	          
CUURA300AA0      	2004	M11	       298.7	          
CUURA300AA0      	2004	M12	       298.4	          
CUURA300AA0      	2004	M13	       295.8	          
CUURA300AA0      	2005	M01	       299.0	          
CUURA300AA0      	2005	M02	       301.3	          
CUURA300AA0      	2005	M03	       303.4	          
CUURA300AA0      	2005	M04	       305.2	          
CUURA300AA0      	2005	M05	       305.4	          
CUURA300AA0      	2005	M06	       306.3	          
CUURA300AA0      	2005	M07	       307.1	          
CUURA300AA0      	2005	M08	       308.4	          
CUURA300AA0      	2005	M09	       313.0	          
CUURA300AA0      	2005	M10	       314.0	          
CUURA300AA0      	2005	M11	       311.4	          
CUURA300AA0      	2005	M12	       309.8	          
CUURA300AA0      	2005	M13	       307.0	          
CUURA300AA0      	2006	M01	       312.6	          
CUURA300AA0      	2006	M02	       313.0	          
CUURA300AA0      	2006	M03	       314.2	          
CUURA300AA0      	2006	M04	       317.2	          
CUURA300AA0      	2006	M05	       318.7	          
CUURA300AA0      	2006	M06	       320.0	          
CUURA300AA0      	2006	M07	       321.1	          
CUURA300AA0      	2006	M08	       321.6	          
CUURA300AA0      	2006	M09	       320.1	          
CUURA300AA0      	2006	M10	       318.3	          
CUURA300AA0      	2006	M11	       317.4	          
CUURA300AA0      	2006	M12	       318.5	          
CUURA300AA0      	2006	M13	       317.7	          
CUURA300AA0      	2007	M01	     319.073	          
CUURA300AA0      	2007	M02	     320.471	          
CUURA300AA0      	2007	M03	     323.735	          
CUURA300AA0      	2007	M04	     325.802	          
CUURA300AA0      	2007	M05	     327.452	          
CUURA300AA0      	2007	M06	     329.570	          
CUURA300AA0      	2007	M07	     329.249	          
CUURA300AA0      	2007	M08	     328.644	          
CUURA300AA0      	2007	M09	     329.812	          
CUURA300AA0      	2007	M10	     330.581	          
CUURA300AA0      	2007	M11	     332.065	          
CUURA300AA0      	2007	M12	     332.678	          
CUURA300AA0      	2007	M13	     327.428	          
CUURA300AA0      	2008	M01	     334.525	          
CUURA300AA0      	2008	M02	     335.143	          
CUURA300AA0      	2008	M03	     337.501	          
CUURA300AA0      	2008	M04	     338.990	          
CUURA300AA0      	2008	M05	     341.990	          
CUURA300AA0      	2008	M06	     346.047	          
CUURA300AA0      	2008	M07	     347.684	          
CUURA300AA0      	2008	M08	     346.268	          
CUURA300AA0      	2008	M09	     346.846	          
CUURA300AA0      	2008	M10	     343.235	          
CUURA300AA0      	2008	M11	     336.821	          
CUURA300AA0      	2008	M12	     333.222	          
CUURA300AA0      	2008	M13	     340.689	          
CUURA300AA0      	2009	M01	     334.224	          
CUURA300AA0      	2009	M02	     335.667	          
CUURA300AA0      	2009	M03	     336.635	          
CUURA300AA0      	2009	M04	     337.289	          
CUURA300AA0      	2009	M05	     337.776	          
CUURA300AA0      	2009	M06	     341.254	          
CUURA300AA0      	2009	M07	     340.679	          
CUURA300AA0      	2009	M08	     341.328	          
CUURA300AA0      	2009	M09	     340.966	          
CUURA300AA0      	2009	M10	     340.869	          
CUURA300AA0      	2009	M11	     341.309	          
CUURA300AA0      	2009	M12	     340.577	          
CUURA300AA0      	2009	M13	     339.048	          
CUURA300AA0      	2010	M01	     341.855	          
CUURA300AA0      	2010	M02	     341.436	          
CUURA300AA0      	2010	M03	     343.356	          
CUURA300AA0      	2010	M04	     343.937	          
CUURA300AA0      	2010	M05	     344.016	          
CUURA300AA0      	2010	M06	     344.049	          
CUURA300AA0      	2010	M07	     343.362	          
CUURA300AA0      	2010	M08	     343.767	          
CUURA300AA0      	2010	M09	     344.648	          
CUURA300AA0      	2010	M10	     344.804	          
CUURA300AA0      	2010	M11	     344.537	          
CUURA300AA0      	2010	M12	     345.226	          
CUURA300AA0      	2010	M13	     343.749	          
CUURA300AA0      	2011	M01	     347.287	          
CUURA300AA0      	2011	M02	     348.929	          
CUURA300AA0      	2011	M03	     352.555	          
CUURA300AA0      	2011	M04	     355.063	          
CUURA300AA0      	2011	M05	     356.738	          
CUURA300AA0      	2011	M06	     355.930	          
CUURA300AA0      	2011	M07	     356.601	          
CUURA300AA0      	2011	M08	     357.873	          
CUURA300AA0      	2011	M09	     357.158	          
CUURA300AA0      	2011	M10	     355.985	          
CUURA300AA0      	2011	M11	     356.209	          
CUURA300AA0      	2011	M12	     355.399	          
CUURA300AA0      	2011	M13	     354.644	          
CUURA300AA0      	2012	M01	     357.066	          
CUURA300AA0      	2012	M02	     359.529	          
CUURA300AA0      	2012	M03	     362.014	          
CUURA300AA0      	2012	M04	     363.473	          
CUURA300AA0      	2012	M05	     362.116	          
CUURA300AA0      	2012	M06	     361.884	          
CUURA300AA0      	2012	M07	     360.808	          
CUURA300AA0      	2012	M08	     363.163	          
CUURA300AA0      	2012	M09	     365.037	          
CUURA300AA0      	2012	M10	     363.713	          
CUURA300AA0      	2012	M11	     362.053	          
CUURA300AA0      	2012	M12	     361.601	          
CUURA300AA0      	2012	M13	     361.871	          
CUURA300AA0      	2013	M01	     362.842	          
CUURA300AA0      	2013	M02	     366.257	          
CUURA300AA0      	2013	M03	     367.228	          
CUURA300AA0      	2013	M04	     366.988	          
CUURA300AA0      	2013	M05	     366.913	          
CUURA300AA0      	2013	M06	     367.777	          
CUURA300AA0      	2013	M07	     368.696	          
CUURA300AA0      	2013	M08	     369.357	          
CUURA300AA0      	2013	M09	     369.695	          
CUURA300AA0      	2013	M10	     368.970	          
CUURA300AA0      	2013	M11	     368.164	          
CUURA300AA0      	2013	M12	     369.222	          
CUURA300AA0      	2013	M13	     367.676	          
CUURA300AA0      	2014	M01	     370.329	          
CUURA300AA0      	2014	M02	     371.633	          
CUURA300AA0      	2014	M03	     373.710	          
CUURA300AA0      	2014	M04	     375.039	          
CUURA300AA0      	2014	M05	     375.830	          
CUURA300AA0      	2014	M06	     376.897	          
CUURA300AA0      	2014	M07	     376.384	          
CUURA300AA0      	2014	M08	     375.982	          
CUURA300AA0      	2014	M09	     376.343	          
CUURA300AA0      	2014	M10	     375.303	          
CUURA300AA0      	2014	M11	     373.748	          
CUURA300AA0      	2014	M12	     371.916	          
CUURA300AA0      	2014	M13	     374.426	          
CUURA300AA0      	2015	M01	     369.798	          
CUURA300AA0      	2015	M02	     371.136	          
CUURA300AA0      	2015	M03	     373.712	          
CUURA300AA0      	2015	M04	     374.376	          
CUURA300AA0      	2015	M05	     375.984	          
CUURA300AA0      	2015	M06	     378.080	          
CUURA300AA0      	2015	M07	     377.240	          
CUURA300AA0      	2015	M08	     376.967	          
CUURA300AA0      	2015	M09	     376.914	          
CUURA300AA0      	2015	M10	     376.701	          
CUURA300AA0      	2015	M11	     376.034	          
CUURA300AA0      	2015	M12	     374.994	          
CUURA300AA0      	2015	M13	     375.161	          
CUURA300AA0      	2016	M01	     375.238	          
CUURA300AA0      	2016	M02	     375.858	          
CUURA300AA0      	2016	M03	     377.588	          
CUURA300AA0      	2016	M04	     379.149	          
CUURA300AA0      	2016	M05	     380.606	          
CUURA300AA0      	2016	M06	     382.270	          
CUURA300AA0      	2016	M07	     381.817	          
CUURA300AA0      	2016	M08	     381.971	          
CUURA300AA0      	2016	M09	     382.643	          
CUURA300AA0      	2016	M10	     383.050	          
CUURA300AA0      	2016	M11	     383.241	          
CUURA300AA0      	2016	M12	     383.408	          
CUURA300AA0      	2016	M13	     380.570	          
CUURA300SA0      	1977	M12	        61.9	          
CUURA300SA0      	1978	M02	        62.7	          
CUURA300SA0      	1978	M04	        63.6	          
CUURA300SA0      	1978	M06	        64.9	          
CUURA300SA0      	1978	M08	        65.9	          
CUURA300SA0      	1978	M10	        66.8	          
CUURA300SA0      	1978	M12	        67.6	          
CUURA300SA0      	1978	M13	        65.0	          
CUURA300SA0      	1979	M02	        68.9	          
CUURA300SA0      	1979	M04	        70.3	          
CUURA300SA0      	1979	M06	        72.4	          
CUURA300SA0      	1979	M08	        73.5	          
CUURA300SA0      	1979	M10	        74.8	          
CUURA300SA0      	1979	M12	        76.3	          
CUURA300SA0      	1979	M13	        72.4	          
CUURA300SA0      	1980	M02	        78.7	          
CUURA300SA0      	1980	M04	        81.0	          
CUURA300SA0      	1980	M06	        82.7	          
CUURA300SA0      	1980	M08	        83.5	          
CUURA300SA0      	1980	M10	        84.7	          
CUURA300SA0      	1980	M12	        86.1	          
CUURA300SA0      	1980	M13	        82.4	          
CUURA300SA0      	1981	M02	        88.0	          
CUURA300SA0      	1981	M04	        89.3	          
CUURA300SA0      	1981	M06	        90.6	          
CUURA300SA0      	1981	M08	        91.8	          
CUURA300SA0      	1981	M10	        93.5	          
CUURA300SA0      	1981	M12	        94.2	          
CUURA300SA0      	1981	M13	        90.9	          
CUURA300SA0      	1982	M02	        94.5	          
CUURA300SA0      	1982	M04	        94.7	          
CUURA300SA0      	1982	M06	        96.8	          
CUURA300SA0      	1982	M08	        97.2	          
CUURA300SA0      	1982	M10	        97.9	          
CUURA300SA0      	1982	M12	        97.6	          
CUURA300SA0      	1982	M13	        96.3	          
CUURA300SA0      	1983	M02	        97.9	          
CUURA300SA0      	1983	M04	        98.6	          
CUURA300SA0      	1983	M06	        99.9	          
CUURA300SA0      	1983	M08	       100.6	          
CUURA300SA0      	1983	M10	       101.2	          
CUURA300SA0      	1983	M12	       101.3	          
CUURA300SA0      	1983	M13	        99.7	          
CUURA300SA0      	1984	M02	       102.6	          
CUURA300SA0      	1984	M04	       103.0	          
CUURA300SA0      	1984	M06	       103.8	          
CUURA300SA0      	1984	M08	       104.5	          
CUURA300SA0      	1984	M10	       105.4	          
CUURA300SA0      	1984	M12	       105.5	          
CUURA300SA0      	1984	M13	       103.9	          
CUURA300SA0      	1985	M02	       105.9	          
CUURA300SA0      	1985	M04	       106.8	          
CUURA300SA0      	1985	M06	       107.8	          
CUURA300SA0      	1985	M08	       108.3	          
CUURA300SA0      	1985	M10	       108.8	          
CUURA300SA0      	1985	M12	       109.3	          
CUURA300SA0      	1985	M13	       107.7	          
CUURA300SA0      	1986	M02	       109.8	          
CUURA300SA0      	1986	M04	       108.7	          
CUURA300SA0      	1986	M06	       109.5	          
CUURA300SA0      	1986	M08	       109.5	          
CUURA300SA0      	1986	M10	       110.0	          
CUURA300SA0      	1986	M12	       110.2	          
CUURA300SA0      	1986	M13	       109.6	          
CUURA300SA0      	1987	M01	       110.6	          
CUURA300SA0      	1987	M02	       111.2	          
CUURA300SA0      	1987	M03	       111.8	          
CUURA300SA0      	1987	M04	       112.4	          
CUURA300SA0      	1987	M05	       112.8	          
CUURA300SA0      	1987	M06	       113.1	          
CUURA300SA0      	1987	M07	       113.5	          
CUURA300SA0      	1987	M08	       114.0	          
CUURA300SA0      	1987	M09	       114.4	          
CUURA300SA0      	1987	M10	       114.8	          
CUURA300SA0      	1987	M11	       115.2	          
CUURA300SA0      	1987	M12	       114.9	          
CUURA300SA0      	1987	M13	       113.2	          
CUURA300SA0      	1988	M01	       114.9	          
CUURA300SA0      	1988	M02	       115.2	          
CUURA300SA0      	1988	M03	       115.5	          
CUURA300SA0      	1988	M04	       116.0	          
CUURA300SA0      	1988	M05	       116.7	          
CUURA300SA0      	1988	M06	       117.2	          
CUURA300SA0      	1988	M07	       117.7	          
CUURA300SA0      	1988	M08	       118.0	          
CUURA300SA0      	1988	M09	       118.7	          
CUURA300SA0      	1988	M10	       118.9	          
CUURA300SA0      	1988	M11	       118.9	          
CUURA300SA0      	1988	M12	       119.2	          
CUURA300SA0      	1988	M13	       117.2	          
CUURA300SA0      	1989	M01	       119.7	          
CUURA300SA0      	1989	M02	       120.1	          
CUURA300SA0      	1989	M03	       120.5	          
CUURA300SA0      	1989	M04	       121.4	          
CUURA300SA0      	1989	M05	       122.0	          
CUURA300SA0      	1989	M06	       122.4	          
CUURA300SA0      	1989	M07	       122.6	          
CUURA300SA0      	1989	M08	       122.8	          
CUURA300SA0      	1989	M09	       123.5	          
CUURA300SA0      	1989	M10	       123.9	          
CUURA300SA0      	1989	M11	       124.0	          
CUURA300SA0      	1989	M12	       124.0	          
CUURA300SA0      	1989	M13	       122.2	          
CUURA300SA0      	1990	M01	       125.1	          
CUURA300SA0      	1990	M02	       126.1	          
CUURA300SA0      	1990	M03	       126.7	          
CUURA300SA0      	1990	M04	       126.8	          
CUURA300SA0      	1990	M05	       127.1	          
CUURA300SA0      	1990	M06	       127.8	          
CUURA300SA0      	1990	M07	       128.6	          
CUURA300SA0      	1990	M08	       129.0	          
CUURA300SA0      	1990	M09	       130.2	          
CUURA300SA0      	1990	M10	       131.5	          
CUURA300SA0      	1990	M11	       131.4	          
CUURA300SA0      	1990	M12	       131.3	          
CUURA300SA0      	1990	M13	       128.5	          
CUURA300SA0      	1991	M01	       131.7	          
CUURA300SA0      	1991	M02	       132.4	          
CUURA300SA0      	1991	M03	       132.7	          
CUURA300SA0      	1991	M04	       132.7	          
CUURA300SA0      	1991	M05	       133.4	          
CUURA300SA0      	1991	M06	       133.6	          
CUURA300SA0      	1991	M07	       133.7	          
CUURA300SA0      	1991	M08	       133.6	          
CUURA300SA0      	1991	M09	       134.4	          
CUURA300SA0      	1991	M10	       135.0	          
CUURA300SA0      	1991	M11	       135.0	          
CUURA300SA0      	1991	M12	       134.8	          
CUURA300SA0      	1991	M13	       133.6	          
CUURA300SA0      	1992	M01	       134.8	          
CUURA300SA0      	1992	M02	       135.5	          
CUURA300SA0      	1992	M03	       136.0	          
CUURA300SA0      	1992	M04	       136.1	          
CUURA300SA0      	1992	M05	       136.5	          
CUURA300SA0      	1992	M06	       137.2	          
CUURA300SA0      	1992	M07	       137.5	          
CUURA300SA0      	1992	M08	       137.3	          
CUURA300SA0      	1992	M09	       137.5	          
CUURA300SA0      	1992	M10	       138.2	          
CUURA300SA0      	1992	M11	       138.3	          
CUURA300SA0      	1992	M12	       138.0	          
CUURA300SA0      	1992	M13	       136.9	          
CUURA300SA0      	1993	M01	       138.9	          
CUURA300SA0      	1993	M02	       139.8	          
CUURA300SA0      	1993	M03	       140.4	          
CUURA300SA0      	1993	M04	       140.8	          
CUURA300SA0      	1993	M05	       141.1	          
CUURA300SA0      	1993	M06	       141.0	          
CUURA300SA0      	1993	M07	       141.0	          
CUURA300SA0      	1993	M08	       142.0	          
CUURA300SA0      	1993	M09	       141.9	          
CUURA300SA0      	1993	M10	       142.5	          
CUURA300SA0      	1993	M11	       142.6	          
CUURA300SA0      	1993	M12	       142.7	          
CUURA300SA0      	1993	M13	       141.2	          
CUURA300SA0      	1994	M01	       142.9	          
CUURA300SA0      	1994	M02	       143.4	          
CUURA300SA0      	1994	M03	       144.4	          
CUURA300SA0      	1994	M04	       144.4	          
CUURA300SA0      	1994	M05	       144.7	          
CUURA300SA0      	1994	M06	       145.3	          
CUURA300SA0      	1994	M07	       145.3	          
CUURA300SA0      	1994	M08	       145.7	          
CUURA300SA0      	1994	M09	       145.9	          
CUURA300SA0      	1994	M10	       145.9	          
CUURA300SA0      	1994	M11	       145.9	          
CUURA300SA0      	1994	M12	       146.0	          
CUURA300SA0      	1994	M13	       145.0	          
CUURA300SA0      	1995	M01	       146.6	          
CUURA300SA0      	1995	M02	       147.3	          
CUURA300SA0      	1995	M03	       148.0	          
CUURA300SA0      	1995	M04	       148.3	          
CUURA300SA0      	1995	M05	       148.7	          
CUURA300SA0      	1995	M06	       148.8	          
CUURA300SA0      	1995	M07	       148.8	          
CUURA300SA0      	1995	M08	       149.4	          
CUURA300SA0      	1995	M09	       149.2	          
CUURA300SA0      	1995	M10	       149.9	          
CUURA300SA0      	1995	M11	       149.7	          
CUURA300SA0      	1995	M12	       149.5	          
CUURA300SA0      	1995	M13	       148.7	          
CUURA300SA0      	1996	M01	       150.4	          
CUURA300SA0      	1996	M02	       150.6	          
CUURA300SA0      	1996	M03	       151.5	          
CUURA300SA0      	1996	M04	       152.4	          
CUURA300SA0      	1996	M05	       152.7	          
CUURA300SA0      	1996	M06	       153.2	          
CUURA300SA0      	1996	M07	       153.2	          
CUURA300SA0      	1996	M08	       153.1	          
CUURA300SA0      	1996	M09	       153.5	          
CUURA300SA0      	1996	M10	       153.7	          
CUURA300SA0      	1996	M11	       153.8	          
CUURA300SA0      	1996	M12	       154.0	          
CUURA300SA0      	1996	M13	       152.7	          
CUURA300SA0      	1997	M01	       154.9	          
CUURA300SA0      	1997	M02	       155.2	          
CUURA300SA0      	1997	M03	       155.4	          
CUURA300SA0      	1997	M04	       155.7	          
CUURA300SA0      	1997	M05	       155.5	          
CUURA300SA0      	1997	M06	       155.8	          
CUURA300SA0      	1997	M07	       155.8	          
CUURA300SA0      	1997	M08	       155.9	          
CUURA300SA0      	1997	M09	       156.4	          
CUURA300SA0      	1997	M10	       156.7	          
CUURA300SA0      	1997	M11	       156.4	          
CUURA300SA0      	1997	M12	       156.3	          
CUURA300SA0      	1997	M13	       155.8	          
CUURA300SA0      	1998	M01	       156.6	          
CUURA300SA0      	1998	M02	       156.7	          
CUURA300SA0      	1998	M03	       157.2	          
CUURA300SA0      	1998	M04	       157.6	          
CUURA300SA0      	1998	M05	       157.7	          
CUURA300SA0      	1998	M06	       158.4	          
CUURA300SA0      	1998	M07	       158.5	          
CUURA300SA0      	1998	M08	       158.9	          
CUURA300SA0      	1998	M09	       158.8	          
CUURA300SA0      	1998	M10	       159.0	          
CUURA300SA0      	1998	M11	       158.6	          
CUURA300SA0      	1998	M12	       158.3	          
CUURA300SA0      	1998	M13	       158.0	          
CUURA300SA0      	1999	M01	       158.9	          
CUURA300SA0      	1999	M02	       158.9	          
CUURA300SA0      	1999	M03	       159.7	          
CUURA300SA0      	1999	M04	       160.5	          
CUURA300SA0      	1999	M05	       160.5	          
CUURA300SA0      	1999	M06	       160.9	          
CUURA300SA0      	1999	M07	       161.4	          
CUURA300SA0      	1999	M08	       161.9	          
CUURA300SA0      	1999	M09	       162.7	          
CUURA300SA0      	1999	M10	       163.2	          
CUURA300SA0      	1999	M11	       162.9	          
CUURA300SA0      	1999	M12	       163.0	          
CUURA300SA0      	1999	M13	       161.2	          
CUURA300SA0      	2000	M01	       163.5	          
CUURA300SA0      	2000	M02	       164.1	          
CUURA300SA0      	2000	M03	       166.0	          
CUURA300SA0      	2000	M04	       166.1	          
CUURA300SA0      	2000	M05	       166.0	          
CUURA300SA0      	2000	M06	       167.2	          
CUURA300SA0      	2000	M07	       167.9	          
CUURA300SA0      	2000	M08	       167.9	          
CUURA300SA0      	2000	M09	       168.4	          
CUURA300SA0      	2000	M10	       168.6	          
CUURA300SA0      	2000	M11	       168.5	          
CUURA300SA0      	2000	M12	       168.4	          
CUURA300SA0      	2000	M13	       166.9	          
CUURA300SA0      	2001	M01	       169.3	          
CUURA300SA0      	2001	M02	       170.4	          
CUURA300SA0      	2001	M03	       170.9	          
CUURA300SA0      	2001	M04	       171.6	          
CUURA300SA0      	2001	M05	       171.9	          
CUURA300SA0      	2001	M06	       172.7	          
CUURA300SA0      	2001	M07	       172.5	          
CUURA300SA0      	2001	M08	       172.3	          
CUURA300SA0      	2001	M09	       173.2	          
CUURA300SA0      	2001	M10	       173.1	          
CUURA300SA0      	2001	M11	       172.2	          
CUURA300SA0      	2001	M12	       171.7	          
CUURA300SA0      	2001	M13	       171.8	          
CUURA300SA0      	2002	M01	       171.7	          
CUURA300SA0      	2002	M02	       172.4	          
CUURA300SA0      	2002	M03	       173.3	          
CUURA300SA0      	2002	M04	       174.2	          
CUURA300SA0      	2002	M05	       174.6	          
CUURA300SA0      	2002	M06	       174.9	          
CUURA300SA0      	2002	M07	       174.8	          
CUURA300SA0      	2002	M08	       175.4	          
CUURA300SA0      	2002	M09	       175.7	          
CUURA300SA0      	2002	M10	       176.5	          
CUURA300SA0      	2002	M11	       176.1	          
CUURA300SA0      	2002	M12	       175.9	          
CUURA300SA0      	2002	M13	       174.6	          
CUURA300SA0      	2003	M01	       176.7	          
CUURA300SA0      	2003	M02	       178.3	          
CUURA300SA0      	2003	M03	       179.1	          
CUURA300SA0      	2003	M04	       178.9	          
CUURA300SA0      	2003	M05	       178.6	          
CUURA300SA0      	2003	M06	       179.0	          
CUURA300SA0      	2003	M07	       179.1	          
CUURA300SA0      	2003	M08	       179.8	          
CUURA300SA0      	2003	M09	       180.1	          
CUURA300SA0      	2003	M10	       180.1	          
CUURA300SA0      	2003	M11	       179.1	          
CUURA300SA0      	2003	M12	       179.2	          
CUURA300SA0      	2003	M13	       179.0	          
CUURA300SA0      	2004	M01	       179.8	          
CUURA300SA0      	2004	M02	       180.8	          
CUURA300SA0      	2004	M03	       181.8	          
CUURA300SA0      	2004	M04	       182.5	          
CUURA300SA0      	2004	M05	       183.4	          
CUURA300SA0      	2004	M06	       184.3	          
CUURA300SA0      	2004	M07	       183.7	          
CUURA300SA0      	2004	M08	       183.7	          
CUURA300SA0      	2004	M09	       184.0	          
CUURA300SA0      	2004	M10	       185.0	          
CUURA300SA0      	2004	M11	       185.0	          
CUURA300SA0      	2004	M12	       184.9	          
CUURA300SA0      	2004	M13	       183.2	          
CUURA300SA0      	2005	M01	       185.2	          
CUURA300SA0      	2005	M02	       186.6	          
CUURA300SA0      	2005	M03	       187.9	          
CUURA300SA0      	2005	M04	       189.1	          
CUURA300SA0      	2005	M05	       189.2	          
CUURA300SA0      	2005	M06	       189.7	          
CUURA300SA0      	2005	M07	       190.3	          
CUURA300SA0      	2005	M08	       191.0	          
CUURA300SA0      	2005	M09	       193.9	          
CUURA300SA0      	2005	M10	       194.5	          
CUURA300SA0      	2005	M11	       192.9	          
CUURA300SA0      	2005	M12	       191.9	          
CUURA300SA0      	2005	M13	       190.2	          
CUURA300SA0      	2006	M01	       193.6	          
CUURA300SA0      	2006	M02	       193.9	          
CUURA300SA0      	2006	M03	       194.6	          
CUURA300SA0      	2006	M04	       196.5	          
CUURA300SA0      	2006	M05	       197.4	          
CUURA300SA0      	2006	M06	       198.2	          
CUURA300SA0      	2006	M07	       198.9	          
CUURA300SA0      	2006	M08	       199.2	          
CUURA300SA0      	2006	M09	       198.3	          
CUURA300SA0      	2006	M10	       197.2	          
CUURA300SA0      	2006	M11	       196.6	          
CUURA300SA0      	2006	M12	       197.3	          
CUURA300SA0      	2006	M13	       196.8	          
CUURA300SA0      	2007	M01	     197.650	          
CUURA300SA0      	2007	M02	     198.516	          
CUURA300SA0      	2007	M03	     200.538	          
CUURA300SA0      	2007	M04	     201.818	          
CUURA300SA0      	2007	M05	     202.840	          
CUURA300SA0      	2007	M06	     204.152	          
CUURA300SA0      	2007	M07	     203.953	          
CUURA300SA0      	2007	M08	     203.579	          
CUURA300SA0      	2007	M09	     204.302	          
CUURA300SA0      	2007	M10	     204.779	          
CUURA300SA0      	2007	M11	     205.698	          
CUURA300SA0      	2007	M12	     206.078	          
CUURA300SA0      	2007	M13	     202.825	          
CUURA300SA0      	2008	M01	     207.221	          
CUURA300SA0      	2008	M02	     207.605	          
CUURA300SA0      	2008	M03	     209.065	          
CUURA300SA0      	2008	M04	     209.987	          
CUURA300SA0      	2008	M05	     211.846	          
CUURA300SA0      	2008	M06	     214.359	          
CUURA300SA0      	2008	M07	     215.373	          
CUURA300SA0      	2008	M08	     214.496	          
CUURA300SA0      	2008	M09	     214.854	          
CUURA300SA0      	2008	M10	     212.617	          
CUURA300SA0      	2008	M11	     208.644	          
CUURA300SA0      	2008	M12	     206.414	          
CUURA300SA0      	2008	M13	     211.040	          
CUURA300SA0      	2009	M01	     207.035	          
CUURA300SA0      	2009	M02	     207.929	          
CUURA300SA0      	2009	M03	     208.529	          
CUURA300SA0      	2009	M04	     208.934	          
CUURA300SA0      	2009	M05	     209.235	          
CUURA300SA0      	2009	M06	     211.390	          
CUURA300SA0      	2009	M07	     211.034	          
CUURA300SA0      	2009	M08	     211.436	          
CUURA300SA0      	2009	M09	     211.212	          
CUURA300SA0      	2009	M10	     211.152	          
CUURA300SA0      	2009	M11	     211.424	          
CUURA300SA0      	2009	M12	     210.971	          
CUURA300SA0      	2009	M13	     210.023	          
CUURA300SA0      	2010	M01	     211.762	          
CUURA300SA0      	2010	M02	     211.503	          
CUURA300SA0      	2010	M03	     212.692	          
CUURA300SA0      	2010	M04	     213.052	          
CUURA300SA0      	2010	M05	     213.101	          
CUURA300SA0      	2010	M06	     213.121	          
CUURA300SA0      	2010	M07	     212.696	          
CUURA300SA0      	2010	M08	     212.947	          
CUURA300SA0      	2010	M09	     213.493	          
CUURA300SA0      	2010	M10	     213.589	          
CUURA300SA0      	2010	M11	     213.424	          
CUURA300SA0      	2010	M12	     213.850	          
CUURA300SA0      	2010	M13	     212.936	          
CUURA300SA0      	2011	M01	     215.127	          
CUURA300SA0      	2011	M02	     216.145	          
CUURA300SA0      	2011	M03	     218.391	          
CUURA300SA0      	2011	M04	     219.944	          
CUURA300SA0      	2011	M05	     220.982	          
CUURA300SA0      	2011	M06	     220.481	          
CUURA300SA0      	2011	M07	     220.897	          
CUURA300SA0      	2011	M08	     221.685	          
CUURA300SA0      	2011	M09	     221.242	          
CUURA300SA0      	2011	M10	     220.515	          
CUURA300SA0      	2011	M11	     220.654	          
CUURA300SA0      	2011	M12	     220.152	          
CUURA300SA0      	2011	M13	     219.685	          
CUURA300SA0      	2012	M01	     221.185	          
CUURA300SA0      	2012	M02	     222.711	          
CUURA300SA0      	2012	M03	     224.250	          
CUURA300SA0      	2012	M04	     225.154	          
CUURA300SA0      	2012	M05	     224.313	          
CUURA300SA0      	2012	M06	     224.169	          
CUURA300SA0      	2012	M07	     223.503	          
CUURA300SA0      	2012	M08	     224.962	          
CUURA300SA0      	2012	M09	     226.122	          
CUURA300SA0      	2012	M10	     225.302	          
CUURA300SA0      	2012	M11	     224.274	          
CUURA300SA0      	2012	M12	     223.994	          
CUURA300SA0      	2012	M13	     224.162	          
CUURA300SA0      	2013	M01	     224.763	          
CUURA300SA0      	2013	M02	     226.878	          
CUURA300SA0      	2013	M03	     227.480	          
CUURA300SA0      	2013	M04	     227.331	          
CUURA300SA0      	2013	M05	     227.284	          
CUURA300SA0      	2013	M06	     227.820	          
CUURA300SA0      	2013	M07	     228.389	          
CUURA300SA0      	2013	M08	     228.799	          
CUURA300SA0      	2013	M09	     229.008	          
CUURA300SA0      	2013	M10	     228.559	          
CUURA300SA0      	2013	M11	     228.060	          
CUURA300SA0      	2013	M12	     228.715	          
CUURA300SA0      	2013	M13	     227.757	          
CUURA300SA0      	2014	M01	     229.401	          
CUURA300SA0      	2014	M02	     230.208	          
CUURA300SA0      	2014	M03	     231.495	          
CUURA300SA0      	2014	M04	     232.318	          
CUURA300SA0      	2014	M05	     232.808	          
CUURA300SA0      	2014	M06	     233.469	          
CUURA300SA0      	2014	M07	     233.151	          
CUURA300SA0      	2014	M08	     232.902	          
CUURA300SA0      	2014	M09	     233.126	          
CUURA300SA0      	2014	M10	     232.482	          
CUURA300SA0      	2014	M11	     231.519	          
CUURA300SA0      	2014	M12	     230.384	          
CUURA300SA0      	2014	M13	     231.939	          
CUURA300SA0      	2015	M01	     229.071	          
CUURA300SA0      	2015	M02	     229.901	          
CUURA300SA0      	2015	M03	     231.496	          
CUURA300SA0      	2015	M04	     231.908	          
CUURA300SA0      	2015	M05	     232.903	          
CUURA300SA0      	2015	M06	     234.202	          
CUURA300SA0      	2015	M07	     233.682	          
CUURA300SA0      	2015	M08	     233.513	          
